/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_31_324.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_31_324.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_31_324.jpg, 0, 0, 0, 7.790123E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_31_427.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_31_427.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_31_427.jpg, 0, 0, 0, 7.78754E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_31_531.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_31_531.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_31_531.jpg, 0, 0, 0, 7.92808E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_31_630.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_31_630.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_31_630.jpg, 0, 0, 0, 7.789123E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_31_735.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_31_735.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_31_735.jpg, 0, 0, 0, 7.787545E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_31_838.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_31_838.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_31_838.jpg, 0, 0, 0, 7.967378E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_31_983.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_31_983.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_31_983.jpg, 0, 0, 0, 7.82953E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_32_086.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_32_086.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_32_086.jpg, 0, 0, 0, 7.802324E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_32_188.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_32_188.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_32_188.jpg, 0, 0, 0, 7.850735E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_32_292.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_32_292.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_32_292.jpg, 0, 0, 0, 7.826008E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_32_396.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_32_396.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_32_396.jpg, 0, 0, 0, 7.812877E-05
/Users/jatin/Desktop/Data/IMG/center_2019_08_20_20_07_32_496.jpg, /Users/jatin/Desktop/Data/IMG/left_2019_08_20_20_07_32_496.jpg, /Users/jatin/Desktop/Data/IMG/right_2019_08_20_20_07_32_496.jpg, 0, 0, 0, 7.8333E-05
